datetime_utc,year,doy,hour,rho_orbit_kgm3,rho_point_kgm3,n_dens_samples,alt_mean_m,lat_mean_deg,lst_circmean_h,f107_sfu,f107_81d_sfu,dst_nt,kp10,ap_nt
2024-03-01T00:00:00Z,2024,61,0,6.78216e-13,6.61764e-13,360,484739,27.4145,21.614,150.1,155.172,5,27,12
2024-03-01T01:00:00Z,2024,61,1,7.08836e-13,7.97012e-13,360,498118,-3.92326,10.0877,150.1,155.172,1,27,12
2024-03-01T02:00:00Z,2024,61,2,7.23739e-13,6.2173e-13,360,496808,-23.0778,22.4412,150.1,155.172,-5,27,12
2024-03-01T03:00:00Z,2024,61,3,7.32846e-13,7.99242e-13,360,483661,32.5685,17.2832,150.1,155.172,-7,27,12
2024-03-01T04:00:00Z,2024,61,4,7.35941e-13,7.56572e-13,360,500298,-21.7295,9.78709,150.1,155.172,-11,27,12
2024-03-01T05:00:00Z,2024,61,5,7.64416e-13,6.61715e-13,360,493887,-5.74077,22.1193,150.1,155.172,-14,27,12
2024-03-01T06:00:00Z,2024,61,6,7.93271e-13,8.83262e-13,360,486917,28.3474,10.6388,150.1,155.172,-14,23,9
2024-03-01T07:00:00Z,2024,61,7,8.19032e-13,7.96566e-13,360,499889,-31.5768,9.11152,150.1,155.172,-18,23,9
2024-03-01T08:00:00Z,2024,61,8,8.37248e-13,7.97826e-13,360,489245,12.9662,21.991,150.1,155.172,-22,23,9
2024-03-01T09:00:00Z,2024,61,9,8.31329e-13,9.02916e-13,360,492727,14.7693,10.2546,150.1,155.172,-18,10,4
2024-03-01T10:00:00Z,2024,61,10,8.3945e-13,7.68379e-13,360,498685,-32.0197,23.2626,150.1,155.172,-11,10,4
2024-03-01T11:00:00Z,2024,61,11,8.44742e-13,8.65456e-13,360,484702,27.4252,21.5803,150.1,155.172,-5,10,4
2024-03-01T12:00:00Z,2024,61,12,8.24041e-13,9.01183e-13,360,497950,-3.95135,10.0548,150.1,155.172,-6,13,5
2024-03-01T13:00:00Z,2024,61,13,8.15276e-13,6.84166e-13,360,496933,-23.0634,22.4078,150.1,155.172,-9,13,5
2024-03-01T14:00:00Z,2024,61,14,8.23575e-13,8.99228e-13,360,483518,32.5659,17.2248,150.1,155.172,-11,13,5
2024-03-01T15:00:00Z,2024,61,15,8.36073e-13,8.88693e-13,360,500306,-21.7485,9.75432,150.1,155.172,-10,17,6
2024-03-01T16:00:00Z,2024,61,16,8.49104e-13,7.14067e-13,360,493984,-5.7236,22.0866,150.1,155.172,-14,17,6
2024-03-01T17:00:00Z,2024,61,17,8.66957e-13,9.8118e-13,360,486748,28.3321,10.6065,150.1,155.172,-15,17,6
2024-03-01T18:00:00Z,2024,61,18,8.63412e-13,8.43004e-13,360,500038,-31.5872,9.07634,150.1,155.172,-17,13,5
2024-03-01T19:00:00Z,2024,61,19,8.39165e-13,7.60744e-13,360,489275,12.9873,21.9575,150.1,155.172,-18,13,5
2024-03-01T20:00:00Z,2024,61,20,8.34122e-13,9.44409e-13,360,492616,14.7442,10.2213,150.1,155.172,-18,13,5
2024-03-01T21:00:00Z,2024,61,21,8.25802e-13,7.38058e-13,360,498756,-32.0159,23.2275,150.1,155.172,-15,7,3
2024-03-01T22:00:00Z,2024,61,22,8.34371e-13,8.62735e-13,360,484730,27.4375,21.5469,150.1,155.172,-13,7,3
2024-03-01T23:00:00Z,2024,61,23,8.34211e-13,8.82065e-13,360,497834,-3.97358,10.0216,150.1,155.172,-12,7,3
2024-03-02T00:00:00Z,2024,62,0,8.47428e-13,7.42018e-13,360,496977,-23.0473,22.3745,149.7,154.82,-10,23,9
2024-03-02T01:00:00Z,2024,62,1,8.59434e-13,9.36924e-13,360,483433,32.5647,17.1697,149.7,154.82,-8,23,9
2024-03-02T02:00:00Z,2024,62,2,8.75879e-13,9.06505e-13,360,500244,-21.7634,9.72157,149.7,154.82,-8,23,9
2024-03-02T03:00:00Z,2024,62,3,8.56294e-13,7.39356e-13,360,494000,-5.70661,22.0538,149.7,154.82,-12,13,5
2024-03-02T04:00:00Z,2024,62,4,8.35467e-13,9.48456e-13,360,486748,28.3249,10.5727,149.7,154.82,-12,13,5
2024-03-02T05:00:00Z,2024,62,5,8.4246e-13,8.28036e-13,360,499965,-31.5904,9.04049,149.7,154.82,-12,13,5
2024-03-02T06:00:00Z,2024,62,6,8.44219e-13,7.648e-13,360,489404,13.006,21.9241,149.7,154.82,-12,7,3
2024-03-02T07:00:00Z,2024,62,7,8.66003e-13,9.69085e-13,360,492499,14.7254,10.1876,149.7,154.82,-11,7,3
2024-03-02T08:00:00Z,2024,62,8,8.74687e-13,7.94283e-13,360,498844,-32.0135,23.1919,149.7,154.82,-11,7,3
2024-03-02T09:00:00Z,2024,62,9,8.66167e-13,8.87233e-13,360,484742,27.4456,21.5136,149.7,154.82,-8,7,3
2024-03-02T10:00:00Z,2024,62,10,8.40149e-13,9.14248e-13,360,497697,-3.99449,9.98884,149.7,154.82,-5,7,3
2024-03-02T11:00:00Z,2024,62,11,8.21519e-13,6.92877e-13,360,497183,-23.0381,22.341,149.7,154.82,-3,7,3
2024-03-02T12:00:00Z,2024,62,12,8.16292e-13,8.85147e-13,360,483243,32.5607,17.1184,149.7,154.82,-2,17,6
2024-03-02T13:00:00Z,2024,62,13,8.23496e-13,8.71604e-13,360,500190,-21.7767,9.68874,149.7,154.82,4,17,6
2024-03-02T14:00:00Z,2024,62,14,8.28294e-13,6.93571e-13,360,494050,-5.69371,22.021,149.7,154.82,3,17,6
2024-03-02T15:00:00Z,2024,62,15,8.32185e-13,9.45321e-13,360,486585,28.3152,10.5394,149.7,154.82,2,3,2
2024-03-02T16:00:00Z,2024,62,16,8.3748e-13,8.38451e-13,360,500099,-31.598,9.00725,149.7,154.82,1,3,2
2024-03-02T17:00:00Z,2024,62,17,8.33491e-13,7.34937e-13,360,489398,13.016,21.891,149.7,154.82,-1,3,2
2024-03-02T18:00:00Z,2024,62,18,8.19695e-13,9.40282e-13,360,492407,14.7089,10.1549,149.7,154.82,-1,3,2
2024-03-02T19:00:00Z,2024,62,19,7.95335e-13,7.13743e-13,360,498959,-32.0129,23.1581,149.7,154.82,2,3,2
2024-03-02T20:00:00Z,2024,62,20,7.86627e-13,7.91097e-13,360,484733,27.4517,21.4803,149.7,154.82,3,3,2
2024-03-02T21:00:00Z,2024,62,21,7.86865e-13,8.63856e-13,360,497601,-4.00951,9.956,149.7,154.82,1,7,3
2024-03-02T22:00:00Z,2024,62,22,7.90974e-13,6.76915e-13,360,497258,-23.0284,22.3083,149.7,154.82,0,7,3
2024-03-02T23:00:00Z,2024,62,23,7.8166e-13,8.55235e-13,360,483257,32.5615,17.0718,149.7,154.82,1,7,3
2024-03-03T00:00:00Z,2024,63,0,7.83104e-13,8.14208e-13,360,500035,-21.7859,9.65586,143.1,154.356,2,27,12
2024-03-03T01:00:00Z,2024,63,1,7.85348e-13,6.7148e-13,360,494151,-5.6841,21.9883,143.1,154.356,5,27,12
2024-03-03T02:00:00Z,2024,63,2,7.86377e-13,9.05348e-13,360,486432,28.3073,10.5061,143.1,154.356,4,27,12
2024-03-03T03:00:00Z,2024,63,3,7.62165e-13,7.33971e-13,360,500071,-31.6004,8.97367,143.1,154.356,4,7,3
2024-03-03T04:00:00Z,2024,63,4,7.53253e-13,6.73552e-13,360,489480,13.0251,21.8581,143.1,154.356,4,7,3
2024-03-03T05:00:00Z,2024,63,5,7.59978e-13,8.67508e-13,360,492328,14.7004,10.1216,143.1,154.356,8,7,3
2024-03-03T06:00:00Z,2024,63,6,7.70557e-13,6.9318e-13,360,499016,-32.0115,23.1247,143.1,154.356,8,3,2
2024-03-03T07:00:00Z,2024,63,7,7.80237e-13,7.78921e-13,360,484784,27.4565,21.4471,143.1,154.356,11,3,2
2024-03-03T08:00:00Z,2024,63,8,7.77184e-13,8.60126e-13,360,497459,-4.0205,9.92308,143.1,154.356,10,3,2
2024-03-03T09:00:00Z,2024,63,9,7.77933e-13,6.61387e-13,360,497442,-23.0241,22.2753,143.1,154.356,13,33,18
2024-03-03T10:00:00Z,2024,63,10,7.93619e-13,8.42966e-13,360,483147,32.5586,17.0298,143.1,154.356,31,33,18
2024-03-03T11:00:00Z,2024,63,11,8.3259e-13,8.88209e-13,360,499979,-21.7962,9.62329,143.1,154.356,33,33,18
2024-03-03T12:00:00Z,2024,63,12,8.88391e-13,7.80118e-13,360,494269,-5.67721,21.9553,143.1,154.356,35,50,48
2024-03-03T13:00:00Z,2024,63,13,1.03722e-12,1.13214e-12,360,486276,28.3011,10.4725,143.1,154.356,13,50,48
2024-03-03T14:00:00Z,2024,63,14,1.19694e-12,1.06149e-12,360,500050,-31.6027,8.94112,143.1,154.356,-19,50,48
2024-03-03T15:00:00Z,2024,63,15,1.2775e-12,1.34047e-12,360,489505,13.0285,21.8255,143.1,154.356,-49,57,67
2024-03-03T16:00:00Z,2024,63,16,1.22073e-12,1.3431e-12,360,492200,14.6924,10.0891,143.1,154.356,-71,57,67
2024-03-03T17:00:00Z,2024,63,17,1.28716e-12,1.13511e-12,360,499161,-32.014,23.0912,143.1,154.356,-99,57,67
2024-03-03T18:00:00Z,2024,63,18,1.36477e-12,1.3977e-12,360,484771,27.4577,21.414,143.1,154.356,-111,63,94
2024-03-03T19:00:00Z,2024,63,19,1.40164e-12,1.5113e-12,360,497357,-4.02793,9.89055,143.1,154.356,-112,63,94
2024-03-03T20:00:00Z,2024,63,20,1.4387e-12,1.29831e-12,360,497559,-23.0214,22.2429,143.1,154.356,-102,63,94
2024-03-03T21:00:00Z,2024,63,21,1.46612e-12,1.57349e-12,360,483114,32.558,16.9923,143.1,154.356,-86,40,27
2024-03-03T22:00:00Z,2024,63,22,1.45357e-12,1.44532e-12,360,499871,-21.7996,9.59026,143.1,154.356,-81,40,27
2024-03-03T23:00:00Z,2024,63,23,1.43031e-12,1.30941e-12,360,494395,-5.67141,21.9227,143.1,154.356,-81,40,27
2024-03-04T00:00:00Z,2024,64,0,1.46971e-12,1.6617e-12,360,486125,28.2973,10.4391,137.6,154.198,-86,40,27
2024-03-04T01:00:00Z,2024,64,1,1.4336e-12,1.36047e-12,360,500048,-31.6045,8.90872,137.6,154.198,-79,40,27
2024-03-04T02:00:00Z,2024,64,2,1.33287e-12,1.28055e-12,360,489506,13.0289,21.7928,137.6,154.198,-67,40,27
2024-03-04T03:00:00Z,2024,64,3,1.29194e-12,1.38987e-12,360,492082,14.6915,10.0564,137.6,154.198,-66,23,9
2024-03-04T04:00:00Z,2024,64,4,1.2613e-12,1.13287e-12,360,499167,-32.0139,23.0595,137.6,154.198,-69,23,9
2024-03-04T05:00:00Z,2024,64,5,1.23038e-12,1.30161e-12,360,484862,27.4588,21.3814,137.6,154.198,-68,23,9
2024-03-04T06:00:00Z,2024,64,6,1.20413e-12,1.2562e-12,360,497231,-4.02729,9.85755,137.6,154.198,-61,20,7
2024-03-04T07:00:00Z,2024,64,7,1.1729e-12,1.0199e-12,360,497691,-23.0226,22.2102,137.6,154.198,-56,20,7
2024-03-04T08:00:00Z,2024,64,8,1.16017e-12,1.30307e-12,360,483071,32.5568,16.9633,137.6,154.198,-52,20,7
2024-03-04T09:00:00Z,2024,64,9,1.12574e-12,1.12435e-12,360,499787,-21.8008,9.55748,137.6,154.198,-48,13,5
2024-03-04T10:00:00Z,2024,64,10,1.08659e-12,9.42943e-13,360,494579,-5.67315,21.8899,137.6,154.198,-43,13,5
2024-03-04T11:00:00Z,2024,64,11,1.05782e-12,1.19596e-12,360,485923,28.2934,10.4068,137.6,154.198,-39,13,5
2024-03-04T12:00:00Z,2024,64,12,1.04549e-12,1.0095e-12,360,500032,-31.6054,8.87679,137.6,154.198,-34,13,5
2024-03-04T13:00:00Z,2024,64,13,1.0448e-12,9.65891e-13,360,489575,13.0263,21.7603,137.6,154.198,-35,13,5
2024-03-04T14:00:00Z,2024,64,14,1.06164e-12,1.22841e-12,360,491913,14.6924,10.0235,137.6,154.198,-39,13,5
2024-03-04T15:00:00Z,2024,64,15,1.031e-12,8.88773e-13,360,499266,-32.0172,23.0259,137.6,154.198,-42,10,4
2024-03-04T16:00:00Z,2024,64,16,1.00971e-12,1.01913e-12,360,484823,27.4538,21.3487,137.6,154.198,-39,10,4
2024-03-04T17:00:00Z,2024,64,17,9.94187e-13,1.10285e-12,360,497164,-4.02602,9.82545,137.6,154.198,-37,10,4
2024-03-04T18:00:00Z,2024,64,18,9.73976e-13,8.16103e-13,360,497833,-23.0284,22.1781,137.6,154.198,-37,10,4
2024-03-04T19:00:00Z,2024,64,19,9.65905e-13,1.0754e-12,360,483008,32.555,16.9373,137.6,154.198,-41,10,4
2024-03-04T20:00:00Z,2024,64,20,9.47848e-13,9.63435e-13,360,499712,-21.7983,9.52487,137.6,154.198,-41,10,4
2024-03-04T21:00:00Z,2024,64,21,9.55793e-13,8.28631e-13,360,494689,-5.67764,21.8575,137.6,154.198,-40,23,9
2024-03-04T22:00:00Z,2024,64,22,9.83746e-13,1.12648e-12,360,485876,28.2952,10.3741,137.6,154.198,-40,23,9
2024-03-04T23:00:00Z,2024,64,23,9.93751e-13,9.31511e-13,360,499938,-31.6028,8.84406,137.6,154.198,-38,23,9
2024-03-05T00:00:00Z,2024,65,0,9.90703e-13,9.27756e-13,360,489671,13.0215,21.7281,139.2,154.357,-37,27,12
2024-03-05T01:00:00Z,2024,65,1,9.94593e-13,1.13778e-12,360,491766,14.697,9.99114,139.2,154.357,-27,27,12
2024-03-05T02:00:00Z,2024,65,2,9.64906e-13,8.46095e-13,360,499244,-32.0188,22.9939,139.2,154.357,-25,27,12
2024-03-05T03:00:00Z,2024,65,3,9.46093e-13,9.83601e-13,360,484866,27.4497,21.3167,139.2,154.357,-27,10,4
2024-03-05T04:00:00Z,2024,65,4,9.349e-13,9.92898e-13,360,497079,-4.01444,9.79254,139.2,154.357,-27,10,4
2024-03-05T05:00:00Z,2024,65,5,9.36279e-13,8.08188e-13,360,497871,-23.0339,22.1458,139.2,154.357,-29,10,4
2024-03-05T06:00:00Z,2024,65,6,9.51312e-13,1.06462e-12,360,483072,32.5563,16.9191,139.2,154.357,-33,20,7
2024-03-05T07:00:00Z,2024,65,7,9.59008e-13,9.53243e-13,360,499602,-21.7912,9.49196,139.2,154.357,-31,20,7
2024-03-05T08:00:00Z,2024,65,8,9.7154e-13,8.72124e-13,360,494844,-5.68629,21.8247,139.2,154.357,-34,20,7
2024-03-05T09:00:00Z,2024,65,9,9.40724e-13,1.04593e-12,360,485744,28.2969,10.342,139.2,154.357,-27,13,5
2024-03-05T10:00:00Z,2024,65,10,9.3156e-13,9.18959e-13,360,499967,-31.6028,8.81215,139.2,154.357,-26,13,5
2024-03-05T11:00:00Z,2024,65,11,9.28423e-13,8.64563e-13,360,489770,13.0122,21.6954,139.2,154.357,-27,13,5
2024-03-05T12:00:00Z,2024,65,12,9.33302e-13,1.04132e-12,360,491532,14.702,9.95863,139.2,154.357,-28,17,6
2024-03-05T13:00:00Z,2024,65,13,9.34081e-13,8.05502e-13,360,499328,-32.0229,22.9617,139.2,154.357,-30,17,6
2024-03-05T14:00:00Z,2024,65,14,9.74707e-13,9.97767e-13,360,484819,27.4416,21.2852,139.2,154.357,-31,17,6
2024-03-05T15:00:00Z,2024,65,15,9.71839e-13,1.07898e-12,360,496984,-4.00389,9.76045,139.2,154.357,-29,10,4
2024-03-05T16:00:00Z,2024,65,16,9.55336e-13,8.2251e-13,360,498050,-23.0474,22.1136,139.2,154.357,-26,10,4
2024-03-05T17:00:00Z,2024,65,17,9.49425e-13,1.03419e-12,360,482933,32.552,16.9025,139.2,154.357,-25,10,4
2024-03-05T18:00:00Z,2024,65,18,9.61389e-13,9.80916e-13,360,499631,-21.7848,9.45953,139.2,154.357,-25,17,6
2024-03-05T19:00:00Z,2024,65,19,9.47026e-13,8.28264e-13,360,494965,-5.69907,21.7924,139.2,154.357,-25,17,6
2024-03-05T20:00:00Z,2024,65,20,9.08305e-13,1.04005e-12,360,485634,28.3002,10.3103,139.2,154.357,-22,17,6
2024-03-05T21:00:00Z,2024,65,21,8.90886e-13,8.50245e-13,360,499949,-31.5998,8.78003,139.2,154.357,-19,3,2
2024-03-05T22:00:00Z,2024,65,22,8.84777e-13,8.16516e-13,360,489874,13.0027,21.6632,139.2,154.357,-18,3,2
2024-03-05T23:00:00Z,2024,65,23,8.79595e-13,9.94572e-13,360,491411,14.7132,9.92603,139.2,154.357,-19,3,2
2024-03-06T00:00:00Z,2024,66,0,8.7114e-13,7.67919e-13,360,499295,-32.0247,22.9297,133.9,154.821,-20,7,3
2024-03-06T01:00:00Z,2024,66,1,8.64762e-13,8.89817e-13,360,484833,27.4336,21.2533,133.9,154.821,-19,7,3
2024-03-06T02:00:00Z,2024,66,2,9.02363e-13,9.95033e-13,360,496865,-3.98781,9.72802,133.9,154.821,-18,7,3
2024-03-06T03:00:00Z,2024,66,3,9.07718e-13,7.58615e-13,360,498046,-23.059,22.0813,133.9,154.821,-28,30,15
2024-03-06T04:00:00Z,2024,66,4,8.83176e-13,9.93304e-13,360,483030,32.5542,16.8948,133.9,154.821,-32,30,15
2024-03-06T05:00:00Z,2024,66,5,8.70424e-13,8.71807e-13,360,499489,-21.7691,9.42668,133.9,154.821,-27,30,15
2024-03-06T06:00:00Z,2024,66,6,8.75959e-13,7.56112e-13,360,495114,-5.71458,21.7599,133.9,154.821,-19,10,4
2024-03-06T07:00:00Z,2024,66,7,8.88391e-13,1.01572e-12,360,485572,28.3075,10.2783,133.9,154.821,-17,10,4
2024-03-06T08:00:00Z,2024,66,8,9.00992e-13,8.69916e-13,360,499920,-31.5959,8.7481,133.9,154.821,-15,10,4
2024-03-06T09:00:00Z,2024,66,9,9.13079e-13,8.55492e-13,360,490011,12.9875,21.6309,133.9,154.821,-11,17,6
2024-03-06T10:00:00Z,2024,66,10,9.32054e-13,1.03589e-12,360,491208,14.7245,9.894,133.9,154.821,-10,17,6
2024-03-06T11:00:00Z,2024,66,11,9.32783e-13,8.26477e-13,360,499429,-32.0313,22.8975,133.9,154.821,-10,17,6
2024-03-06T12:00:00Z,2024,66,12,9.39018e-13,9.63051e-13,360,484772,27.4224,21.2217,133.9,154.821,-13,17,6
2024-03-06T13:00:00Z,2024,66,13,9.25246e-13,9.98794e-13,360,496727,-3.97046,9.69544,133.9,154.821,-13,17,6
2024-03-06T14:00:00Z,2024,66,14,9.15742e-13,7.98237e-13,360,498123,-23.0746,22.0488,133.9,154.821,-17,17,6
2024-03-06T15:00:00Z,2024,66,15,9.10774e-13,9.92686e-13,360,482911,32.5507,16.8915,133.9,154.821,-17,13,5
2024-03-06T16:00:00Z,2024,66,16,9.11148e-13,9.4215e-13,360,499532,-21.7562,9.39488,133.9,154.821,-14,13,5
2024-03-06T17:00:00Z,2024,66,17,8.9752e-13,7.68279e-13,360,495210,-5.73782,21.7275,133.9,154.821,-13,13,5
2024-03-06T18:00:00Z,2024,66,18,8.82425e-13,1.01289e-12,360,485465,28.3143,10.2474,133.9,154.821,-15,0,0
2024-03-06T19:00:00Z,2024,66,19,8.54194e-13,8.32853e-13,360,499949,-31.592,8.71683,133.9,154.821,-15,0,0
2024-03-06T20:00:00Z,2024,66,20,8.2483e-13,7.40624e-13,360,490096,12.9684,21.5989,133.9,154.821,-13,0,0
2024-03-06T21:00:00Z,2024,66,21,8.00877e-13,9.14e-13,360,491107,14.7424,9.86212,133.9,154.821,-10,3,2
2024-03-06T22:00:00Z,2024,66,22,7.95306e-13,7.05838e-13,360,499411,-32.0347,22.8678,133.9,154.821,-8,3,2
2024-03-06T23:00:00Z,2024,66,23,8.04591e-13,8.23733e-13,360,484880,27.4141,21.1903,133.9,154.821,-6,3,2
2024-03-07T00:00:00Z,2024,67,0,8.09387e-13,8.8108e-13,360,496514,-3.94882,9.66305,134.5,155.417,-8,23,9
2024-03-07T01:00:00Z,2024,67,1,8.07583e-13,6.69919e-13,360,498192,-23.0922,22.0163,134.5,155.417,3,23,9
2024-03-07T02:00:00Z,2024,67,2,8.16279e-13,9.3374e-13,360,482851,32.549,16.8929,134.5,155.417,3,23,9
2024-03-07T03:00:00Z,2024,67,3,8.06164e-13,8.04013e-13,360,499424,-21.7349,9.36266,134.5,155.417,1,13,5
2024-03-07T04:00:00Z,2024,67,4,7.99444e-13,6.85114e-13,360,495306,-5.76232,21.6953,134.5,155.417,0,13,5
2024-03-07T05:00:00Z,2024,67,5,8.04611e-13,9.36354e-13,360,485453,28.3275,10.2154,134.5,155.417,-2,13,5
2024-03-07T06:00:00Z,2024,67,6,8.12278e-13,7.62447e-13,360,499888,-31.5845,8.68546,134.5,155.417,-2,23,9
2024-03-07T07:00:00Z,2024,67,7,8.27077e-13,7.78843e-13,360,490242,12.9449,21.5669,134.5,155.417,-2,23,9
2024-03-07T08:00:00Z,2024,67,8,8.40684e-13,9.34533e-13,360,490939,14.7641,9.83025,134.5,155.417,-4,23,9
2024-03-07T09:00:00Z,2024,67,9,8.51034e-13,7.73498e-13,360,499521,-32.0423,22.8376,134.5,155.417,-5,27,12
2024-03-07T10:00:00Z,2024,67,10,8.46528e-13,8.66909e-13,360,484911,27.3999,21.1584,134.5,155.417,-9,27,12
2024-03-07T11:00:00Z,2024,67,11,8.47018e-13,9.18166e-13,360,496327,-3.92674,9.63079,134.5,155.417,-3,27,12
2024-03-07T12:00:00Z,2024,67,12,8.6642e-13,7.43297e-13,360,498305,-23.1128,21.9839,134.5,155.417,-5,20,7
2024-03-07T13:00:00Z,2024,67,13,8.87809e-13,9.58278e-13,360,482772,32.5471,16.8994,134.5,155.417,-10,20,7
2024-03-07T14:00:00Z,2024,67,14,9.08271e-13,9.50234e-13,360,499318,-21.7125,9.33107,134.5,155.417,-11,20,7
2024-03-07T15:00:00Z,2024,67,15,9.15391e-13,8.06366e-13,360,495407,-5.79393,21.6632,134.5,155.417,-15,27,12
2024-03-07T16:00:00Z,2024,67,16,9.07627e-13,1.01482e-12,360,485318,28.3386,10.1847,134.5,155.417,-12,27,12
2024-03-07T17:00:00Z,2024,67,17,9.0547e-13,8.59028e-13,360,499965,-31.5791,8.6558,134.5,155.417,-12,27,12
2024-03-07T18:00:00Z,2024,67,18,9.02761e-13,8.39106e-13,360,490337,12.9163,21.5352,134.5,155.417,-22,37,22
2024-03-07T19:00:00Z,2024,67,19,9.10879e-13,1.04276e-12,360,490801,14.7897,9.799,134.5,155.417,-31,37,22
2024-03-07T20:00:00Z,2024,67,20,9.27758e-13,8.09424e-13,360,499566,-32.0493,22.8095,134.5,155.417,-36,37,22
2024-03-07T21:00:00Z,2024,67,21,9.30824e-13,9.79061e-13,360,484992,27.3859,21.1266,134.5,155.417,-29,30,15
2024-03-07T22:00:00Z,2024,67,22,9.0634e-13,9.4796e-13,360,496177,-3.89707,9.59817,134.5,155.417,-19,30,15
2024-03-07T23:00:00Z,2024,67,23,9.07231e-13,7.87126e-13,360,498378,-23.1329,21.952,134.5,155.417,-19,30,15
2024-03-08T00:00:00Z,2024,68,0,9.039e-13,1.0289e-12,360,482724,32.5456,16.9107,127.2,156.338,-16,27,12
2024-03-08T01:00:00Z,2024,68,1,8.76349e-13,8.54611e-13,360,499222,-21.6885,9.29937,127.2,156.338,-10,27,12
2024-03-08T02:00:00Z,2024,68,2,8.72672e-13,7.75927e-13,360,495454,-5.82713,21.6309,127.2,156.338,-7,27,12
2024-03-08T03:00:00Z,2024,68,3,8.8924e-13,1.02129e-12,360,485264,28.3547,10.1533,127.2,156.338,-12,30,15
2024-03-08T04:00:00Z,2024,68,4,8.9137e-13,8.261e-13,360,499889,-31.5682,8.62502,127.2,156.338,-23,30,15
2024-03-08T05:00:00Z,2024,68,5,8.86672e-13,8.55571e-13,360,490500,12.885,21.5036,127.2,156.338,-25,30,15
2024-03-08T06:00:00Z,2024,68,6,8.76815e-13,9.51604e-13,360,490682,14.8213,9.76735,127.2,156.338,-19,20,7
2024-03-08T07:00:00Z,2024,68,7,8.88787e-13,8.22011e-13,360,499620,-32.0572,22.7817,127.2,156.338,-19,20,7
2024-03-08T08:00:00Z,2024,68,8,8.73457e-13,8.85687e-13,360,485076,27.3691,21.095,127.2,156.338,-18,20,7
2024-03-08T09:00:00Z,2024,68,9,8.62224e-13,9.3363e-13,360,496005,-3.86621,9.5659,127.2,156.338,-19,7,3
2024-03-08T10:00:00Z,2024,68,10,8.60491e-13,7.50191e-13,360,498566,-23.1587,21.9198,127.2,156.338,-15,7,3
2024-03-08T11:00:00Z,2024,68,11,8.4772e-13,8.99057e-13,360,482630,32.5424,16.9227,127.2,156.338,-9,7,3
2024-03-08T12:00:00Z,2024,68,12,8.5506e-13,8.95252e-13,360,499082,-21.6622,9.26764,127.2,156.338,-6,17,6
2024-03-08T13:00:00Z,2024,68,13,8.69859e-13,7.73194e-13,360,495569,-5.86181,21.5987,127.2,156.338,-9,17,6
2024-03-08T14:00:00Z,2024,68,14,8.71105e-13,9.74207e-13,360,485129,28.3699,10.1217,127.2,156.338,-14,17,6
2024-03-08T15:00:00Z,2024,68,15,8.49686e-13,8.09343e-13,360,499905,-31.5593,8.59665,127.2,156.338,-18,7,3
2024-03-08T16:00:00Z,2024,68,16,8.35743e-13,7.82638e-13,360,490583,12.8476,21.4721,127.2,156.338,-18,7,3
2024-03-08T17:00:00Z,2024,68,17,8.21385e-13,9.23344e-13,360,490554,14.8536,9.73666,127.2,156.338,-15,7,3
2024-03-08T18:00:00Z,2024,68,18,8.03601e-13,7.10556e-13,360,499702,-32.0668,22.7548,127.2,156.338,-13,17,6
2024-03-08T19:00:00Z,2024,68,19,7.91451e-13,8.22333e-13,360,485143,27.3507,21.0632,127.2,156.338,-11,17,6
2024-03-08T20:00:00Z,2024,68,20,7.93498e-13,8.41665e-13,360,495853,-3.83058,9.53369,127.2,156.338,-16,17,6
2024-03-08T21:00:00Z,2024,68,21,8.36401e-13,7.40018e-13,360,498644,-23.1845,21.8883,127.2,156.338,-25,37,22
2024-03-08T22:00:00Z,2024,68,22,8.60998e-13,9.29574e-13,360,482691,32.543,16.9383,127.2,156.338,-23,37,22
2024-03-08T23:00:00Z,2024,68,23,9.11312e-13,9.16899e-13,360,498888,-21.6315,9.23562,127.2,156.338,-22,37,22
2024-03-09T00:00:00Z,2024,69,0,9.2408e-13,8.34917e-13,360,495698,-5.89914,21.5665,132.6,157.474,-21,40,27
2024-03-09T01:00:00Z,2024,69,1,9.37977e-13,1.09633e-12,360,485020,28.3869,10.0906,132.6,157.474,-21,40,27
2024-03-09T02:00:00Z,2024,69,2,8.85142e-13,7.95995e-13,360,499810,-31.5466,8.56795,132.6,157.474,-19,40,27
2024-03-09T03:00:00Z,2024,69,3,8.78667e-13,8.35086e-13,360,490684,12.8087,21.4407,132.6,157.474,-17,30,15
2024-03-09T04:00:00Z,2024,69,4,9.04512e-13,1.00904e-12,360,490505,14.8948,9.70523,132.6,157.474,-20,30,15
2024-03-09T05:00:00Z,2024,69,5,9.12519e-13,7.94027e-13,360,499657,-32.0738,22.7288,132.6,157.474,-25,30,15
2024-03-09T06:00:00Z,2024,69,6,9.53441e-13,9.92804e-13,360,485297,27.332,21.0315,132.6,157.474,-19,23,9
2024-03-09T07:00:00Z,2024,69,7,9.57313e-13,1.01949e-12,360,495692,-3.79064,9.50121,132.6,157.474,-20,23,9
2024-03-09T08:00:00Z,2024,69,8,9.34619e-13,8.33426e-13,360,498770,-23.2136,21.8565,132.6,157.474,-23,23,9
2024-03-09T09:00:00Z,2024,69,9,9.03377e-13,9.86146e-13,360,482672,32.5412,16.9572,132.6,157.474,-24,20,7
2024-03-09T10:00:00Z,2024,69,10,8.92085e-13,9.04479e-13,360,498773,-21.6019,9.20387,132.6,157.474,-22,20,7
