date,value
2015-02-18,-2.160162756765549
2015-02-19,-1.4266583360417706
2015-02-20,-1.5873875371367863
2015-02-21,-1.4773299044893276
2015-02-22,-1.2681051889670245
2015-02-23,-1.63823230800121
2015-02-24,-1.2512382216840656
2015-02-25,-1.3612774513858232
2015-02-26,-1.6551258889578864
2015-02-27,-1.6606863942362031
2015-02-28,-1.8337125002494028
2015-03-01,-1.9184717232316826
2015-03-02,-1.5913779371528871
2015-03-03,-1.269822444561135
2015-03-04,-1.4611496982264334
2015-03-05,-1.6012919529489986
2015-03-06,-1.7172307047552737
2015-03-07,-2.4322022383768145
2015-03-08,-1.767205626273063
2015-03-09,-1.3117846585673123
2015-03-10,-1.5315610608646233
2015-03-11,-1.4880611408439663
2015-03-12,-1.0132236551405633
2015-03-13,-1.348997730121916
2015-03-14,-1.6358754070295491
2015-03-15,-0.8773105370600062
2015-03-16,-1.434098755073407
2015-03-17,-1.2083135998179249
2015-03-18,-1.8478088415893035
2015-03-19,-1.313208357537743
2015-03-20,-1.8249517652605638
2015-03-21,-1.1381449514708495
2015-03-22,-1.1981366708049332
2015-03-23,-0.8890131693356125
2015-03-24,-1.9371703902380177
2015-03-25,-1.6030094598144988
2015-03-26,-2.5087697301542056
2015-03-27,-1.651878145822704
2015-03-28,-1.1271864847191606
2015-03-29,-1.2849271189394962
2015-03-30,-2.2285516935229537
2015-03-31,-0.9651914221174519
2015-04-01,-1.3116712843695815
2015-04-02,-1.537795536792723
2015-04-03,-1.0242942980050211
2015-04-04,-1.5017511370616219
2015-04-05,-0.941350290987807
2015-04-06,-1.761310430292507
2015-04-07,-1.6228663865968713
2015-04-08,-1.5313586512380497
2015-04-09,-1.4822830009418595
2015-04-10,-1.4370427802589718
2015-04-11,-1.7886726237369812
2015-04-12,-1.306224888845235
2015-04-13,-1.8974552708539492
2015-04-14,-1.4101356547310175
2015-04-15,-1.264119813073107
2015-04-16,-1.4659350093943586
2015-04-17,-1.3432892746612228
2015-04-18,-0.5261259078442226
2015-04-19,-1.2341238617360655
2015-04-20,-1.625150301487073
2015-04-21,-1.198712726430069
2015-04-22,-1.5817612078225696
2015-04-23,-1.6305243753241994
2015-04-24,-1.442339453911818
2015-04-25,-1.4956797346549167
2015-04-26,-1.5960520901363482
2015-04-27,-0.9534907558345305
2015-04-28,-1.3764904845472723
2015-04-29,-1.8126385506987572
2015-04-30,-1.3529803324867757
2015-05-01,-1.2755871297314318
2015-05-02,-1.3069592865061426
2015-05-03,-0.6011396399422598
2015-05-04,-1.8113642253563234
2015-05-05,-1.4109565222529459
2015-05-06,-1.143661409018429
2015-05-07,-1.640037784566641
2015-05-08,-0.9597632548056391
2015-05-09,-0.9979282085356278
2015-05-10,-1.5714436617038166
2015-05-11,-1.3654471146680767
2015-05-12,-1.05919600336683
2015-05-13,-1.759795377733246
2015-05-14,-1.0327718272728015
2015-05-15,-1.464528009004949
2015-05-16,-1.4325270524547482
2015-05-17,-0.8384997962237458
2015-05-18,-0.9970317836975556
2015-05-19,-1.0185019600663914
2015-05-20,-1.0221302406627688
2015-05-21,-0.8199522628746677
2015-05-22,-1.2392537442569103
2015-05-23,-1.5776534779286733
2015-05-24,-1.0410487615987927
2015-05-25,-1.678579087814199
2015-05-26,-1.1406084293879672
2015-05-27,-1.2895331059307065
2015-05-28,-1.0110222986810147
2015-05-29,-0.8550358935628405
2015-05-30,-1.663658592451774
2015-05-31,-1.5222119372084775
2015-06-01,-0.583829492624107
2015-06-02,-0.8392877620015907
2015-06-03,-0.7037828781184218
2015-06-04,-1.4129979631050713
2015-06-05,-1.3153116779243683
2015-06-06,-1.2617986817003748
2015-06-07,-1.1494591572636383
2015-06-08,-0.38237640888468377
2015-06-09,-1.1486190934396416
2015-06-10,-1.3769862882121273
2015-06-11,-0.9889914992014809
2015-06-12,-1.3969107421759264
2015-06-13,-1.4106954272843233
2015-06-14,-1.5282209170144094
2015-06-15,-1.5106886622342564
2015-06-16,-1.2055092893626196
2015-06-17,-1.378543450537521
2015-06-18,-1.5027646132965833
2015-06-19,-1.3393800889925453
2015-06-20,-1.466072010002762
2015-06-21,-1.4108822513578434
2015-06-22,-1.2258651816451316
2015-06-23,-1.2961900257103913
2015-06-24,-1.4399268577325999
2015-06-25,-1.7676913513124255
2015-06-26,-1.8129785595721084
2015-06-27,-1.341732756039035
2015-06-28,-1.3973549817017552
2015-06-29,-0.8832275372525412
2015-06-30,-1.8848635876898905
2015-07-01,-1.1650472851637164
2015-07-02,-1.7058976888197228
2015-07-03,-2.7143079656122815
2015-07-04,-1.4350959340149112
2015-07-05,-1.4906763171391997
2015-07-06,-1.1266013587856634
2015-07-07,-1.1321316051579642
2015-07-08,-1.2805013564915857
2015-07-09,-1.4387421127698312
2015-07-10,-1.556421291917875
2015-07-11,-1.2807452687695657
2015-07-12,-1.3582379065400945
2015-07-13,-0.5223326603952596
2015-07-14,-1.16639583628161
2015-07-15,-1.2087137298515085
2015-07-16,-2.7365866955286675
2015-07-17,-3.1243144433289043
2015-07-18,-2.3165868960369616
2015-07-19,-1.1464696624977597
2015-07-20,-1.4539273067247613
2015-07-21,-1.4522093491227306
2015-07-22,-1.1493103058548881
2015-07-23,-0.9811427733946211
2015-07-24,-1.0399604767621902
2015-07-25,-1.2510980249295907
2015-07-26,-1.2477006971427236
2015-07-27,-1.881368665476188
2015-07-28,-1.7190713424073003
2015-07-29,-2.527523210124311
2015-07-30,-2.7224436971780555
2015-07-31,-1.4149222821048062
2015-08-01,-1.7562391565786402
2015-08-02,-1.0657990746325134
2015-08-03,-1.368179587917021
2015-08-04,-1.491890803500153
2015-08-05,-1.0007385659421397
2015-08-06,-1.3912728192210742
2015-08-07,-1.6471118702813645
2015-08-08,-1.5102974682825183
2015-08-09,-1.285328227532249
2015-08-10,-1.6880381779991704
2015-08-11,-2.5185755021526703
2015-08-12,-1.9499374570415615
2015-08-13,-1.6358979959178253
2015-08-14,-1.1103417859867801
2015-08-15,-1.1615552747533022
2015-08-16,-1.3483381143051827
2015-08-17,-1.2862727081943237
2015-08-18,-0.9597843997265965
2015-08-19,-0.7385187536413107
2015-08-20,-1.616085903799711
2015-08-21,-1.9312019677237644
2015-08-22,-2.8802713750680717
2015-08-23,-2.069162369236756
2015-08-24,-1.3630822186036564
2015-08-25,-2.045434509990809
2015-08-26,-1.613945199305257
2015-08-27,-1.6240756818417175
2015-08-28,-1.7436242010174647
2015-08-29,-2.2665738312222334
2015-08-30,-2.234057650194997
2015-08-31,-2.1821831647311125
2015-09-01,-1.638860088530808
2015-09-02,-1.0886085028299206
2015-09-03,-1.8539285971715882
2015-09-04,-1.7162451024123353
2015-09-05,-1.6555295374067873
2015-09-06,-2.698119587749742
2015-09-07,-1.9895998079780997
2015-09-08,-1.5414908277964927
2015-09-09,-1.7442852405634932
2015-09-10,-1.4273878679959735
2015-09-11,-1.4663757881661432
2015-09-12,-1.4799886792920542
2015-09-13,-1.4671747250774214
2015-09-14,-1.3071320277913616
2015-09-15,-1.583805657930999
2015-09-16,-2.053465709678976
2015-09-17,-1.485603657627305
2015-09-18,-1.9412667853844419
2015-09-19,-1.5950055826512661
2015-09-20,-1.1793828407306854
2015-09-21,-1.0908987540158395
2015-09-22,-1.7709790642316319
2015-09-23,-1.04527732360198
2015-09-24,-1.3298023877720748
2015-09-25,-0.8379512430659081
2015-09-26,-1.0401221220850085
2015-09-27,-1.0090293191705102
2015-09-28,-1.4475698613676142
2015-09-29,-1.5049606894815515
2015-09-30,-1.3921508466002475
2015-10-01,-0.898264419670993
2015-10-02,-1.4442911291705574
2015-10-03,-1.687149861565053
2015-10-04,-1.505477192109543
2015-10-05,-1.050920171559508
2015-10-06,-1.5203190570052874
2015-10-07,-0.9600724608542981
2015-10-08,-1.247938182666948
2015-10-09,-1.421819741590091
2015-10-10,-2.2496753170610035
2015-10-11,-1.3303676838153133
2015-10-12,-1.682841469691747
2015-10-13,-3.0690703849862495
2015-10-14,-2.5901827650576466
2015-10-15,-2.131003217376386
2015-10-16,-1.9409474089681753
2015-10-17,-1.8779083917119845
2015-10-18,-1.613293142034733
2015-10-19,-1.0891566763197489
2015-10-20,-1.0102646298548243
2015-10-21,-1.2539950024668114
2015-10-22,-0.7576897423725619
2015-10-23,-1.4255857539008396
2015-10-24,-2.0720486535846487
2015-10-25,-1.1386139913616196
2015-10-26,-1.3247755841718585
2015-10-27,-1.7870369909260442
2015-10-28,-1.4411610723160366
2015-10-29,-1.0602265577495633
2015-10-30,-1.9679836155000712
2015-10-31,-2.1919891673486176
2015-11-01,-2.2943561544008655
2015-11-02,-0.9225022913296237
2015-11-03,-0.80978087981167
2015-11-04,-1.2760772448922109
2015-11-05,-0.9669176338861026
2015-11-06,-1.2415397906620727
2015-11-07,-1.8246551798724688
2015-11-08,-1.6417693615721187
2015-11-09,-1.4844114402905226
2015-11-10,-1.3736684232818162
2015-11-11,-0.925982914485868
2015-11-12,-1.134531497235935
2015-11-13,-1.8766950670287998
2015-11-14,-4.243742444927578
2015-11-15,-3.2517540476892113
2015-11-16,-2.806502660185942
2015-11-17,-2.0888460224854044
2015-11-18,-1.9732518315870757
2015-11-19,-1.8887176692482588
2015-11-20,-2.157743625424617
2015-11-21,-2.1642687111382033
2015-11-22,-1.432468684272191
2015-11-23,-1.4344197296240258
2015-11-24,-1.6189195994941403
2015-11-25,-1.8851051496650382
2015-11-26,-1.9819636229097812
2015-11-27,-2.149700537833454
2015-11-28,-2.0196414411265162
2015-11-29,-1.5029734421296335
2015-11-30,-1.3547368030338969
2015-12-01,-1.1644202333350337
2015-12-02,-1.057743462536653
2015-12-03,-1.2187959175772631
2015-12-04,-1.661130926911357
2015-12-05,-1.9721839001867207
2015-12-06,-1.429227011158866
2015-12-07,-1.1046729145128429
2015-12-08,-1.4616087637529842
2015-12-09,-1.0318119620923385
2015-12-10,-1.7190752363338608
2015-12-11,-2.040260619443252
2015-12-12,-1.757975611521805
2015-12-13,-1.4011424646055866
2015-12-14,-0.6168608528234679
2015-12-15,-0.8321781371819569
2015-12-16,-1.612839583912084
2015-12-17,-2.78564073962063
2015-12-18,-1.9548970123448486
2015-12-19,-2.1801679977992654
2015-12-20,-1.8871684539000249
2015-12-21,-1.6662460755505628
2015-12-22,-1.607029620257951
2015-12-23,-1.6292423766851778
2015-12-24,-1.292916422097103
2015-12-25,-1.5884144899277441
2015-12-26,-1.8965502759520563
2015-12-27,-2.0888602681722683
2015-12-28,-2.3142947269469625
2015-12-29,-1.5408112511634302
2015-12-30,-1.7610113338876132
2015-12-31,-1.8313995472870246
2016-01-01,-2.251467185965634
2016-01-02,-1.5866337029707214
