date,value
2015-02-18,3.467478062873278
2015-02-19,3.4826622812352586
2015-02-20,3.4377850322007095
2015-02-21,3.396575566879902
2015-02-22,3.5172731294995208
2015-02-23,3.511071932863873
2015-02-24,3.4844748019311584
2015-02-25,3.533961118708926
2015-02-26,3.520270797320463
2015-02-27,3.5705328257337348
2015-02-28,3.6169466389764984
2015-03-01,3.6414601402239075
2015-03-02,3.6151809045519583
2015-03-03,3.442527960047943
2015-03-04,3.53191305784534
2015-03-05,3.545465123923045
2015-03-06,3.2719182986327815
2015-03-07,3.489449833161942
2015-03-08,3.4823897582245587
2015-03-09,3.4806301620065496
2015-03-10,3.5189329799599216
2015-03-11,3.5948118256576223
2015-03-12,3.580603804126407
2015-03-13,3.548666534564548
2015-03-14,3.627486510842938
2015-03-15,3.520049473078795
2015-03-16,3.398194034401532
2015-03-17,3.470521690937922
2015-03-18,3.671527921671809
2015-03-19,3.477949979499769
2015-03-20,3.4033325383079385
2015-03-21,3.3628000717483024
2015-03-22,3.5085806494499625
2015-03-23,3.4956362779329675
2015-03-24,3.234952158395869
2015-03-25,3.33096528334974
2015-03-26,3.4266000784851043
2015-03-27,3.493312952122328
2015-03-28,3.382695964655732
2015-03-29,3.35615934056705
2015-03-30,3.4340110807656576
2015-03-31,3.47824504060229
2015-04-01,3.374806349948516
2015-04-02,3.3947072024442275
2015-04-03,3.500579078827426
2015-04-04,3.594928624691888
2015-04-05,3.547378733161183
2015-04-06,3.6112722214322392
2015-04-07,3.554355729439542
2015-04-08,3.5223783480716637
2015-04-09,3.4846370015499306
2015-04-10,3.5058010692335952
2015-04-11,3.5255954179511186
2015-04-12,3.350900019907626
2015-04-13,3.2816473988121104
2015-04-14,3.42403965059617
2015-04-15,3.361888108287721
2015-04-16,3.461376021275641
2015-04-17,3.4795475399182494
2015-04-18,3.499491988404014
2015-04-19,3.499138636170122
2015-04-20,3.575746019637926
2015-04-21,3.545965913498108
2015-04-22,3.5455336525498877
2015-04-23,3.571555581708018
2015-04-24,3.5529649029900203
2015-04-25,3.6025482372313538
2015-04-26,3.577210155617967
2015-04-27,3.5310000210192474
2015-04-28,3.498422206068839
2015-04-29,3.613802450395564
2015-04-30,3.617250333210773
2015-05-01,3.6591374812073623
2015-05-02,3.613684238357462
2015-05-03,3.580380830014704
2015-05-04,3.6261918866568417
2015-05-05,3.535062221868805
2015-05-06,3.696567881831721
2015-05-07,3.6155656282245046
2015-05-08,3.559623349963751
2015-05-09,3.531175991478265
2015-05-10,3.494267677618529
2015-05-11,3.4716778577688174
2015-05-12,3.477981360038383
2015-05-13,3.4598250086119995
2015-05-14,3.4178680046439602
2015-05-15,3.5200724032035358
2015-05-16,3.540230794880828
2015-05-17,3.533341796073302
2015-05-18,3.537606551941621
2015-05-19,3.6013526251737265
2015-05-20,3.547685999647579
2015-05-21,3.4723307003549584
2015-05-22,3.4247223641098294
2015-05-23,3.5109456659477556
2015-05-24,3.53836668566266
2015-05-25,3.462230992741471
2015-05-26,3.456143241807236
2015-05-27,3.4904301073581134
2015-05-28,3.4400768145260185
2015-05-29,3.4184254225574957
2015-05-30,3.5213355871161554
2015-05-31,3.377358818465355
2015-06-01,3.2943894394992035
2015-06-02,3.2380478755598086
2015-06-03,3.4061705291202724
2015-06-04,3.297702081667063
2015-06-05,3.2385843978655857
2015-06-06,3.3832305120393604
2015-06-07,3.223966777301458
2015-06-08,3.201705686446547
2015-06-09,3.3183615939110234
2015-06-10,3.2966777422997486
2015-06-11,3.322209567140811
2015-06-12,3.3996619491431477
2015-06-13,3.259929989048611
2015-06-14,3.360829784444291
2015-06-15,3.5516000062747093
2015-06-16,3.5730556331881522
2015-06-17,3.4542148209461745
2015-06-18,3.448746789934593
2015-06-19,3.4548948752433923
2015-06-20,3.55744057169561
2015-06-21,3.641922591674221
2015-06-22,3.5868455887232105
2015-06-23,3.495168887533296
2015-06-24,3.456218533395938
2015-06-25,3.529476392734812
2015-06-26,3.437845332776564
2015-06-27,3.4471667486148614
2015-06-28,3.2967466334848443
2015-06-29,3.332222638280245
2015-06-30,3.470588009682256
2015-07-01,3.4917061954128283
2015-07-02,3.596317480415822
2015-07-03,3.5940902780254214
2015-07-04,3.4906307852176366
2015-07-05,3.4923099392348145
2015-07-06,3.356940890855961
2015-07-07,3.342825182272368
2015-07-08,3.417373980962981
2015-07-09,3.447895999857903
2015-07-10,3.62795636161817
2015-07-11,3.5009397316290127
2015-07-12,3.502343152818147
2015-07-13,3.529236638531123
2015-07-14,3.40470384801647
2015-07-15,3.5676810302158555
2015-07-16,3.6026254619674556
2015-07-17,3.478538947175275
2015-07-18,3.510912615091846
2015-07-19,3.4476678763655597
2015-07-20,3.4811865949045226
2015-07-21,3.527299028321423
2015-07-22,3.583376286582277
2015-07-23,3.5678331284161
2015-07-24,3.532490772399128
2015-07-25,3.5685740887673836
2015-07-26,3.599475262817737
2015-07-27,3.589892198731348
2015-07-28,3.5657704431600545
2015-07-29,3.582912728960438
2015-07-30,3.609360196780873
2015-07-31,3.60851886267829
2015-08-01,3.546461855130851
2015-08-02,3.5200329441932876
2015-08-03,3.564026178009951
2015-08-04,3.6415116436599932
2015-08-05,3.641592053856919
2015-08-06,3.6020658504913787
2015-08-07,3.7019083124786656
2015-08-08,3.5959914629069933
2015-08-09,3.5486085173684914
2015-08-10,3.6700614062541312
2015-08-11,3.5823477385818503
2015-08-12,3.5839137483458887
2015-08-13,3.6470304794835866
2015-08-14,3.5749527899900455
2015-08-15,3.5962704866130784
2015-08-16,3.589176638319678
2015-08-17,3.626891108503881
2015-08-18,3.5539044078486706
2015-08-19,3.5991403427104367
2015-08-20,3.5372035483446305
2015-08-21,3.5705321679574005
2015-08-22,3.650261329176542
2015-08-23,3.582284190421195
2015-08-24,3.438288023215017
2015-08-25,3.506028555619975
2015-08-26,3.508720000308265
2015-08-27,3.4765801693392038
2015-08-28,3.519762946927171
2015-08-29,3.5125549775020994
2015-08-30,3.4218070417203585
2015-08-31,3.4897734947963563
2015-09-01,3.477615642368415
2015-09-02,3.551878419524877
2015-09-03,3.497416106966228
2015-09-04,3.5307295458092813
2015-09-05,3.428203758972928
2015-09-06,3.4304442688207026
2015-09-07,3.4668414720438214
2015-09-08,3.538488478583564
2015-09-09,3.5457578457236902
2015-09-10,3.4927330637828926
2015-09-11,3.4738116255464786
2015-09-12,3.476186951220683
2015-09-13,3.4282276987186413
2015-09-14,3.4628022449281186
2015-09-15,3.559367386703052
2015-09-16,3.5741362581162663
2015-09-17,3.627891333957019
2015-09-18,3.6119616774919887
2015-09-19,3.5029790334404503
2015-09-20,3.518009619756126
2015-09-21,3.481016054172464
2015-09-22,3.603422240921809
2015-09-23,3.6413482088166016
2015-09-24,3.589206668477641
2015-09-25,3.5451340175592354
2015-09-26,3.505602288535704
2015-09-27,3.508867414910017
2015-09-28,3.633693733955368
2015-09-29,3.6113124481895116
2015-09-30,3.6040007658708566
2015-10-01,3.5762852945258703
2015-10-02,3.5013485068375223
2015-10-03,3.3968118950313637
2015-10-04,3.4576079554358454
2015-10-05,3.4701365864155025
2015-10-06,3.5363679960530363
2015-10-07,3.559157417853322
2015-10-08,3.623153172913388
2015-10-09,3.5860129582245617
2015-10-10,3.5912556922658405
2015-10-11,3.5037061648446985
2015-10-12,3.5818218801810993
2015-10-13,3.571900532107113
2015-10-14,3.5596832886553145
2015-10-15,3.5862624132186514
2015-10-16,3.55142285565384
2015-10-17,3.4919635870804706
2015-10-18,3.448377622980123
2015-10-19,3.5513442987740387
2015-10-20,3.5382750712019626
2015-10-21,3.3840746323653272
2015-10-22,3.2370370777454553
2015-10-23,3.4562534858989693
2015-10-24,3.4230755031190214
2015-10-25,3.547649883125073
2015-10-26,3.540695457361808
2015-10-27,3.475173974123883
2015-10-28,3.519841800826002
2015-10-29,3.472578924841206
2015-10-30,3.4667450975708856
2015-10-31,3.5448921330530654
2015-11-01,3.6460463488053785
2015-11-02,3.537213183770601
2015-11-03,3.6024429886794147
2015-11-04,3.585186468504876
2015-11-05,3.55380430982334
2015-11-06,3.5372151169424537
2015-11-07,3.685090156066383
2015-11-08,3.6128201331860392
2015-11-09,3.596284277663794
2015-11-10,3.487073903439362
2015-11-11,3.5589128929080935
2015-11-12,3.5229621405238536
2015-11-13,3.6094481783875714
2015-11-14,3.525779098458647
2015-11-15,3.6213724452220326
2015-11-16,3.606574947411154
2015-11-17,3.6760710454852537
2015-11-18,3.614940344246734
2015-11-19,3.63950532364257
2015-11-20,3.603336133508571
2015-11-21,3.5458855305787207
2015-11-22,3.579596895591752
2015-11-23,3.526547258478847
2015-11-24,3.586852492980085
2015-11-25,3.581504842913176
2015-11-26,3.609669527589722
2015-11-27,3.6931539900863597
2015-11-28,3.5717345372113973
2015-11-29,3.6050807908199625
2015-11-30,3.553788737855545
2015-12-01,3.597194375097107
2015-12-02,3.5930240438420236
2015-12-03,3.6085537717482294
2015-12-04,3.6379805839508723
2015-12-05,3.611073489062255
2015-12-06,3.5534498174582714
2015-12-07,3.588593847565548
2015-12-08,3.61477749195161
2015-12-09,3.6625780932820695
2015-12-10,3.6274302497632056
2015-12-11,3.6311674230758633
2015-12-12,3.695869340217812
2015-12-13,3.6700049318949057
2015-12-14,3.600595266741183
2015-12-15,3.6425026182869438
2015-12-16,3.6699115181846413
2015-12-17,3.5337156583629863
2015-12-18,3.5661422709850585
2015-12-19,3.6122366022584096
2015-12-20,3.5829373810826355
2015-12-21,3.623628956956252
2015-12-22,3.631146619545985
2015-12-23,3.620167927063479
2015-12-24,3.564289333243348
2015-12-25,3.4710280989393114
2015-12-26,3.585049993312884
2015-12-27,3.6565116176483055
2015-12-28,3.6544203328532756
2015-12-29,3.6029124734047286
2015-12-30,3.5980076928461955
2015-12-31,3.6910456367174906
2016-01-01,3.7803257841062683
2016-01-02,3.751054146286116
2016-01-03,3.723313643984358
2016-01-04,3.6728895603244065
2016-01-05,3.6724914327687554
2016-01-06,3.6958144912559026
2016-01-07,3.7206862861194088
2016-01-08,3.7062947766344436
2016-01-09,3.774990622227116
2016-01-10,3.7341106337044434
2016-01-11,3.6687792565375124
2016-01-12,3.6789260769615897
2016-01-13,3.6558250849182987
2016-01-14,3.6258066207481723
2016-01-15,3.7077941090741326
2016-01-16,3.6882198489410465
2016-01-17,3.625092782539233
2016-01-18,3.5418163822141553
2016-01-19,3.66181457154129
2016-01-20,3.6496932925139522
2016-01-21,3.6010110304611818
2016-01-22,3.4770024196086933
2016-01-23,3.5914776691972907
2016-01-24,3.624606413332801
2016-01-25,3.5940102311870468
2016-01-26,3.6922934658321753
2016-01-27,3.6312480627549704
2016-01-28,3.605322609203747
2016-01-29,3.6160071091236192
2016-01-30,3.588790723404526
2016-01-31,3.633147296703921
2016-02-01,3.6003726977713915
2016-02-02,3.5417260153104024
2016-02-03,3.575542720912981
2016-02-04,3.610004154234802
2016-02-05,3.64202754210746
2016-02-06,3.6949625298406774
2016-02-07,3.699508147006976
2016-02-08,3.5398631341648867
2016-02-09,3.563444561655432
2016-02-10,3.461961478484271
2016-02-11,3.447109099371436
2016-02-12,3.2937073189372224
2016-02-13,3.2947812681420436
2016-02-14,3.3643475435237824
2016-02-15,3.408708023080445
2016-02-16,3.4594884383231257
2016-02-17,3.526134534850954
2016-02-18,3.5607349118616476
2016-02-19,3.5491270876679115
2016-02-20,3.543496758059509
2016-02-21,3.5818960006622076
2016-02-22,3.5808272211295415
2016-02-23,3.521396564601532
2016-02-24,3.5149002140539287
2016-02-25,3.609287493978405
2016-02-26,3.525686385402267
2016-02-27,3.5658093114242337
2016-02-28,3.570507124700985
2016-02-29,3.614822294157956
2016-03-01,3.6216429639518055
2016-03-02,3.6314773946041794
2016-03-03,3.539657950987434
2016-03-04,3.5016978837246104
2016-03-05,3.535928406448549
2016-03-06,3.5585092499337465
2016-03-07,3.5485778125486442
2016-03-08,3.5251257822686943
2016-03-09,3.581695919763312
2016-03-10,3.59544516432413
2016-03-11,3.52303402100955
2016-03-12,3.595585130341956
2016-03-13,3.59468565684794
2016-03-14,3.5605408112617463
2016-03-15,3.636115388708159
2016-03-16,3.612581158904992
2016-03-17,3.707719213668918
2016-03-18,3.5889663061909984
2016-03-19,3.7065355500003765
2016-03-20,3.5700421048811752
2016-03-21,3.551645866286239
2016-03-22,3.6094625078060307
2016-03-23,3.617925774628846
2016-03-24,3.59351992909145
2016-03-25,3.570985040166904
2016-03-26,3.6223705105562494
2016-03-27,3.6945995441175836
2016-03-28,3.6186611902911636
2016-03-29,3.599400395010544
2016-03-30,3.545457317542746
2016-03-31,3.567920799592041
2016-04-01,3.5739859857304563
2016-04-02,3.490726132208634
2016-04-03,3.5401052284266097
2016-04-04,3.549777095119633
2016-04-05,3.5913718734288995
2016-04-06,3.5382151113369935
2016-04-07,3.549415584233784
2016-04-08,3.5329612548204743
2016-04-09,3.5006284554679854
2016-04-10,3.5961375466581442
2016-04-11,3.584593256192663
2016-04-12,3.5887395744263895
2016-04-13,3.560913165204709
2016-04-14,3.654440093789376
2016-04-15,3.5816142849546275
2016-04-16,3.5339215970429154
2016-04-17,3.423328441005195
2016-04-18,3.426149366230977
2016-04-19,3.535176703210828
2016-04-20,3.4616850139350275
2016-04-21,3.5270887008289717
2016-04-22,3.4999256445258893
2016-04-23,3.423035878088106
2016-04-24,3.362253524921352
2016-04-25,3.4313834234709804
2016-04-26,3.5868258502496
2016-04-27,3.605739541649755
2016-04-28,3.625967721190818
2016-04-29,3.5949042302398797
2016-04-30,3.6825040757347183
2016-05-01,3.686566616909931
2016-05-02,3.6356717937844145
2016-05-03,3.5862638558652375
2016-05-04,3.5295458246352425
2016-05-05,3.5249932552768377
2016-05-06,3.573157236942947
2016-05-07,3.59869418499893
2016-05-08,3.7067226941438256
2016-05-09,3.629218489315322
2016-05-10,3.658186806585244
2016-05-11,3.5501718751463285
2016-05-12,3.5759698112057405
2016-05-13,3.513779386900245
2016-05-14,3.542056068992027
2016-05-15,3.570438001380314
2016-05-16,3.5917311781573114
2016-05-17,3.6125603568274354
2016-05-18,3.5579589313926214
2016-05-19,3.5329395648105946
2016-05-20,3.4811205092996103
2016-05-21,3.4976329352705244
2016-05-22,3.532034069172568
2016-05-23,3.5317498794199147
2016-05-24,3.528282493253461
2016-05-25,3.5526256176500413
2016-05-26,3.4719597976466963
2016-05-27,3.5690614865896664
2016-05-28,3.547275397184575
2016-05-29,3.5144647785922785
2016-05-30,3.5814451076564016
2016-05-31,3.632661200287178
2016-06-01,3.6114827130329417
2016-06-02,3.670101461491418
2016-06-03,3.7324766001766396
2016-06-04,3.659375968397257
2016-06-05,3.699340900721019
2016-06-06,3.635754139417041
2016-06-07,3.5669859948202096
2016-06-08,3.581887011351852
2016-06-09,3.655933472920812
2016-06-10,3.560549442250122
2016-06-11,3.621440156746573
2016-06-12,3.6426194222831656
2016-06-13,3.5782533081579744
2016-06-14,3.5244891679044734
2016-06-15,3.617487274378306
2016-06-16,3.6090001761340686
2016-06-17,3.5866497166413693
2016-06-18,3.6373773315997737
2016-06-19,3.667798692792232
2016-06-20,3.651890710725549
2016-06-21,3.6203041594261403
2016-06-22,3.579702624676027
2016-06-23,3.5709898518375494
2016-06-24,3.412059781509952
2016-06-25,3.2523121490052533
2016-06-26,3.354481735512126
2016-06-27,3.321452981960198
2016-06-28,3.494514166027966
2016-06-29,3.564625607543205
2016-06-30,3.54687412791374
2016-07-01,3.558660663458984
2016-07-02,3.543477540034918
2016-07-03,3.5275080784194226
2016-07-04,3.5383091848686727
2016-07-05,3.518993347315969
2016-07-06,3.548948840574322
2016-07-07,3.668623216514616
2016-07-08,3.6059415832023687
2016-07-09,3.4456323827378044
2016-07-10,3.6091350050046387
2016-07-11,3.684521455584518
2016-07-12,3.6126777992632713
2016-07-13,3.6419507149341723
2016-07-14,3.505159766742311
2016-07-15,3.6536812302570825
2016-07-16,3.6533086916425677
2016-07-17,3.6428278744593645
2016-07-18,3.5928045069350936
2016-07-19,3.622096958206382
2016-07-20,3.5940358317457877
2016-07-21,3.546764273453061
2016-07-22,3.6915973344547095
2016-07-23,3.621663845854769
2016-07-24,3.626897250644632
2016-07-25,3.743139917058923
2016-07-26,3.7021962505868267
2016-07-27,3.7175673284691633
2016-07-28,3.706871975601484
2016-07-29,3.6080994150198666
2016-07-30,3.6930240156586334
2016-07-31,3.7197070150077773
2016-08-01,3.7539184257806317
2016-08-02,3.7172787395695153
2016-08-03,3.694774321109247
2016-08-04,3.6883259575324314
2016-08-05,3.701859549535096
2016-08-06,3.6751394245954256
2016-08-07,3.676817750388119
2016-08-08,3.6379011423900947
2016-08-09,3.7371000730575368
2016-08-10,3.7741331230724984
2016-08-11,3.690660887454988
2016-08-12,3.702421900699718
2016-08-13,3.584459938889296
2016-08-14,3.6691006511620516
2016-08-15,3.66133751444428
2016-08-16,3.697618269810338
2016-08-17,3.736666886048371
2016-08-18,3.6648330254208896
2016-08-19,3.6589275211613352
2016-08-20,3.665373244985203
2016-08-21,3.641898214574984
2016-08-22,3.503944101522182
2016-08-23,3.5391593017388705
2016-08-24,3.6365683408481155
2016-08-25,3.5801996642111455
2016-08-26,3.4969498573543034
2016-08-27,3.5734710579495728
2016-08-28,3.5541953212901745
2016-08-29,3.5927401699552197
2016-08-30,3.554014676912669
2016-08-31,3.575873780772851
2016-09-01,3.5475224875796187
2016-09-02,3.532618692843205
2016-09-03,3.5659136421352113
2016-09-04,3.521526919431201
2016-09-05,3.4948553285334896
2016-09-06,3.538380963253952
2016-09-07,3.558337707506553
2016-09-08,3.506245037279779
2016-09-09,3.5219338812378083
2016-09-10,3.670661631594294
2016-09-11,3.6032406662546475
2016-09-12,3.565353860291794
2016-09-13,3.6036602252167365
2016-09-14,3.61468746578656
2016-09-15,3.554764192964506
2016-09-16,3.629143779483511
2016-09-17,3.667869121904533
2016-09-18,3.631440535541653
2016-09-19,3.633027253771046
2016-09-20,3.6316246349023267
2016-09-21,3.5807579311907274
2016-09-22,3.5692132395645797
2016-09-23,3.5972083359793463
2016-09-24,3.5068561394889377
2016-09-25,3.5214034022867473
2016-09-26,3.5774233339363692
2016-09-27,3.622319036106569
2016-09-28,3.631343331616832
2016-09-29,3.547919603488971
2016-09-30,3.572575382311668
2016-10-01,3.6363826178557774
2016-10-02,3.6419387744685094
2016-10-03,3.5912762322731244
2016-10-04,3.605510043895301
2016-10-05,3.4810297242851482
2016-10-06,3.57454164251451
2016-10-07,3.5831665649174993
2016-10-08,3.7564540576864447
2016-10-09,3.721208645022296
2016-10-10,3.7068488052371076
2016-10-11,3.635188943926085
2016-10-12,3.616570461644808
2016-10-13,3.668834001403548
2016-10-14,3.6155190122388072
2016-10-15,3.540152560020799
2016-10-16,3.554228916886672
2016-10-17,3.568607672557019
2016-10-18,3.424212667653551
2016-10-19,3.41840008021209
2016-10-20,3.449141923319875
2016-10-21,3.5472924707026277
2016-10-22,3.638558878179759
2016-10-23,3.624640408547976
2016-10-24,3.632280143258862
2016-10-25,3.595558566536131
2016-10-26,3.5645532459925198
2016-10-27,3.634425183269899
2016-10-28,3.6420602284475674
2016-10-29,3.665545999094615
2016-10-30,3.5352951797546592
2016-10-31,3.5534424533527154
2016-11-01,3.5873192124134707
2016-11-02,3.631003968077155
2016-11-03,3.6361229838342317
2016-11-04,3.596204504026878
2016-11-05,3.70717167598816
2016-11-06,3.6713361158223408
2016-11-07,3.646466509092813
2016-11-08,3.629140500568371
2016-11-09,3.5519401103265014
2016-11-10,3.5899598284101253
2016-11-11,3.5945156681858936
2016-11-12,3.6385543283261796
2016-11-13,3.6141625304311114
2016-11-14,3.510274697198369
2016-11-15,3.471527281750758
2016-11-16,3.45789578012788
2016-11-17,3.422274403933734
2016-11-18,3.325763105122483
2016-11-19,3.4075129517365075
2016-11-20,3.4086463185759865
2016-11-21,3.549690331269969
2016-11-22,3.670509298403735
2016-11-23,3.648786611120838
2016-11-24,3.5920989643750545
2016-11-25,3.672624217610933
2016-11-26,3.591577237827834
2016-11-27,3.625093571192316
2016-11-28,3.558535492717054
2016-11-29,3.539146249721315
2016-11-30,3.593371584262791
2016-12-01,3.5275192905137907
2016-12-02,3.6090322242516066
2016-12-03,3.5950602624244983
2016-12-04,3.586674520549983
2016-12-05,3.6198755163716343
2016-12-06,3.6908220029705143
2016-12-07,3.605375707760243
2016-12-08,3.465173095708821
2016-12-09,3.5264539155951544
2016-12-10,3.6556795896781624
2016-12-11,3.615928942491454
2016-12-12,3.6454530609477094
2016-12-13,3.6582596141910937
2016-12-14,3.657761336632679
2016-12-15,3.7270301758474265
2016-12-16,3.606852149824122
2016-12-17,3.679416532238754
2016-12-18,3.6556663736794883
2016-12-19,3.703507834441236
2016-12-20,3.717835501812907
2016-12-21,3.781512958362686
2016-12-22,3.7717175909553835
2016-12-23,3.7297709445203457
2016-12-24,3.797527049203942
2016-12-25,3.717061491359595
2016-12-26,3.7321661245631907
2016-12-27,3.754302941316651
2016-12-28,3.73940473176474
2016-12-29,3.7544035332547283
2016-12-30,3.744873552977907
2016-12-31,3.738436945358051
2017-01-01,3.765599992007297
2017-01-02,3.7660014834115443
2017-01-03,3.791361423844083
2017-01-04,3.736255907279753
2017-01-05,3.6675985065813093
2017-01-06,3.6938071532580405
2017-01-07,3.705775458009363
2017-01-08,3.6679196439635726
2017-01-09,3.6816016831581875
