date,value
2015-02-18,3.5123648957929356
2015-02-19,3.61164901217216
2015-02-20,3.674597544037109
2015-02-21,3.63526745981476
2015-02-22,3.604538044687166
2015-02-23,3.5848702635551595
2015-02-24,3.5741531785681473
2015-02-25,3.7375904383452463
2015-02-26,3.638760782899031
2015-02-27,3.687376747571779
2015-02-28,3.6367518949350486
2015-03-01,3.676295245106506
2015-03-02,3.663638704006361
2015-03-03,3.553538296825156
2015-03-04,3.633378108312701
2015-03-05,3.615704412407636
2015-03-06,3.5486812891534374
2015-03-07,3.4166916475154907
2015-03-08,3.4550580130973634
2015-03-09,3.6190675207329983
2015-03-10,3.7522116022535035
2015-03-11,3.7389642220516923
2015-03-12,3.6950137429260312
2015-03-13,3.698385621087168
2015-03-14,3.7130124691783446
2015-03-15,3.73154295263626
2015-03-16,3.644146560906071
2015-03-17,3.5368015740473737
2015-03-18,3.6477067338090023
2015-03-19,3.6436339718327124
2015-03-20,3.6386820295029567
2015-03-21,3.6086158156786
2015-03-22,3.567967736522669
2015-03-23,3.594056225032553
2015-03-24,3.6656743382761476
2015-03-25,3.667119121250762
2015-03-26,3.6669817807847545
2015-03-27,3.649263922893665
2015-03-28,3.583686847837617
2015-03-29,3.6417496643091662
2015-03-30,3.661967320710349
2015-03-31,3.598741427989973
2015-04-01,3.624155362257983
2015-04-02,3.5702035971916666
2015-04-03,3.4891193262931024
2015-04-04,3.5077303519681857
2015-04-05,3.540156402376059
2015-04-06,3.5888678533813403
2015-04-07,3.601776383979676
2015-04-08,3.6280766347665794
2015-04-09,3.4370485478650754
2015-04-10,3.4316167015100314
2015-04-11,3.4379181570505417
2015-04-12,3.3717041508049075
2015-04-13,3.373839271610757
2015-04-14,3.449736567653637
2015-04-15,3.589467779022737
2015-04-16,3.566788578241462
2015-04-17,3.4418677092771564
2015-04-18,3.4838712592678145
2015-04-19,3.3916289922092724
2015-04-20,3.4686614841442105
2015-04-21,3.3317911138072867
2015-04-22,3.3951174426384148
2015-04-23,3.420621696517036
2015-04-24,3.5623284429842075
2015-04-25,3.56372297228109
2015-04-26,3.544416449062154
2015-04-27,3.53940043201815
2015-04-28,3.5460754745219
2015-04-29,3.609235092530667
2015-04-30,3.6726615339526405
2015-05-01,3.594313936285241
2015-05-02,3.5500214045566088
2015-05-03,3.5775419060856604
2015-05-04,3.5337342856523586
2015-05-05,3.4585671830528386
2015-05-06,3.528764613610036
2015-05-07,3.5306568576178425
2015-05-08,3.592886297141739
2015-05-09,3.6054756581843077
2015-05-10,3.5379347025987355
2015-05-11,3.566074222344101
2015-05-12,3.4208467614730975
2015-05-13,3.4766175618072324
2015-05-14,3.5845666775467215
2015-05-15,3.5363698673951163
2015-05-16,3.565930153087301
2015-05-17,3.607020593362784
2015-05-18,3.5078379452830135
2015-05-19,3.533897836948966
2015-05-20,3.662127455808307
2015-05-21,3.531578031340263
2015-05-22,3.514543164259141
2015-05-23,3.5614768258672247
2015-05-24,3.668044864394609
2015-05-25,3.526587390039899
2015-05-26,3.540122338390928
2015-05-27,3.525700549389091
2015-05-28,3.5406230625693857
2015-05-29,3.5691978319375606
2015-05-30,3.6071079511238033
2015-05-31,3.6483203310022567
2015-06-01,3.495939125127133
2015-06-02,3.7212031428762007
2015-06-03,3.722029329530238
2015-06-04,3.639499636184104
2015-06-05,3.575550371964937
2015-06-06,3.457928683860336
2015-06-07,3.3833682387638806
2015-06-08,3.4999675088126274
2015-06-09,3.549959328060938
2015-06-10,3.5923554364954153
2015-06-11,3.5673759491461925
2015-06-12,3.6486776192460297
2015-06-13,3.534471237471844
2015-06-14,3.411497817674323
2015-06-15,3.2530258938236076
2015-06-16,3.577780364795195
2015-06-17,3.5753064625524593
2015-06-18,3.500954928236743
2015-06-19,3.4619628679159353
2015-06-20,3.5062560069867237
2015-06-21,3.5453776343150665
2015-06-22,3.5301976655088563
2015-06-23,3.6461212438761312
2015-06-24,3.5563284649641087
2015-06-25,3.5404005461489563
2015-06-26,3.5398069435312673
2015-06-27,3.57809292969184
2015-06-28,3.497066063762012
2015-06-29,3.534870373750757
2015-06-30,3.5759118742478746
2015-07-01,3.510003993819144
2015-07-02,3.5009854990523945
2015-07-03,3.468150053009431
2015-07-04,3.460406230614008
2015-07-05,3.3912834208340974
2015-07-06,3.492738066605189
2015-07-07,3.5658211795682786
2015-07-08,3.5405553993250547
2015-07-09,3.5222098510973354
2015-07-10,3.5727981631782177
2015-07-11,3.4989318039628667
2015-07-12,3.54642522919646
2015-07-13,3.5878202474948044
2015-07-14,3.578813264270397
2015-07-15,3.5795899951548273
2015-07-16,3.558279752693611
2015-07-17,3.467594756847509
2015-07-18,3.5092302591740743
2015-07-19,3.6953493663105417
2015-07-20,3.622259428777372
2015-07-21,3.5753216717258254
2015-07-22,3.467174777049323
2015-07-23,3.453116857239145
2015-07-24,3.3945482226440635
2015-07-25,3.47478436168416
2015-07-26,3.5209440957374003
2015-07-27,3.4448869094566876
2015-07-28,3.4082289632619216
2015-07-29,3.4781921515352776
2015-07-30,3.6014934227159063
2015-07-31,3.628186306360597
2015-08-01,3.564125501373902
2015-08-02,3.504452227839143
2015-08-03,3.533678206130805
2015-08-04,3.643300635285754
2015-08-05,3.600012565025857
2015-08-06,3.566583721294722
2015-08-07,3.48476870389525
2015-08-08,3.550379751121164
2015-08-09,3.4885508357365937
2015-08-10,3.491153072101052
2015-08-11,3.6779227321577026
2015-08-12,3.650578681718464
2015-08-13,3.6466075491869545
2015-08-14,3.599807840371994
2015-08-15,3.562645713199664
2015-08-16,3.7323391557056116
2015-08-17,3.5963689478705683
2015-08-18,3.6467920420348467
2015-08-19,3.677071198076642
2015-08-20,3.7632938518689647
2015-08-21,3.6668966401350778
2015-08-22,3.6777064432134874
